title,bathrooms,bedrooms,price,square_meters,cityname,state,latitude,longitude,source,luxury
Two BR 1800 Austin Parkway,1.0,2.0,1123,85.002,Sugar Land,TX,29.6015,-95.6306,RentLingo,1
Two BR 78 Buchanan Street,2.0,2.0,4895,85.095,San Francisco,CA,37.7599,-122.4379,RentLingo,0
Two BR 11476 Miranda St.,2.0,2.0,2295,85.095,North Hollywood,CA,34.1881,-118.3905,RentLingo,0
"One BA, One BR, Mercer Island - ready to move in.",1.0,1.0,2120,85.095,Mercer Island,WA,47.5632,-122.2265,RentDigs.com,1
One BR 25 Bacon Street,1.0,1.0,1650,85.095,South Burlington,VT,44.4624,-73.1603,RentLingo,0
Ellicott City Luxurious 2 + 1. Offstreet parking!,1.0,2.0,1445,85.095,Ellicott City,MD,39.266,-76.8455,RentDigs.com,1
Two BR Apartment in Somersworth. Parking Available!,1.0,2.0,1410,85.095,Somersworth,NH,43.2523,-70.8736,RentDigs.com,1
"Average Rent $1,300 a month - That's a STEAL. Pet OK!",1.0,2.0,1300,85.095,Denver,CO,39.7136,-105.0655,RentDigs.com,1
One BR 3825 Anthem Way,1.0,1.0,1045,85.095,Anthem,AZ,33.8335,-112.1292,RentLingo,0
Two BR 1016 N 39th St,1.0,2.0,565,85.095,Grand Forks,ND,47.9179,-97.0658,RentLingo,0
Two BR 2309 Lyndale Ave S,1.0,2.0,2199,85.188,Minneapolis,MN,44.9855,-93.3023,RentLingo,0
The Best of the Best in the City of Pittsburgh! Save Big. Pet OK!,1.0,2.0,1800,85.188,Pittsburgh,PA,40.4678,-79.9134,RentDigs.com,1
"Spacious 2 BR, 2 BA",2.0,2.0,1365,85.188,Colorado Springs,CO,38.8562,-104.772,ListedBuy,1
Two BR 135 Campus,2.0,2.0,1300,85.188,Ames,IA,42.0259,-93.6516,RentLingo,0
"Lovely Federal Way, Two BR, One BA",1.0,2.0,1130,85.188,Federal Way,WA,47.3099,-122.3139,RentDigs.com,1
Two BR 1996 County Road D East,1.0,2.0,1025,85.188,Maplewood,MN,44.9773,-93.0391,RentLingo,1
Two BR 1100 55th St N.,1.0,2.0,820,85.188,Grand Forks,ND,47.9179,-97.0658,RentLingo,1
Two BR Autumn Ridge Apartments,1.0,2.0,725,85.188,Saginaw,MI,43.4251,-83.9731,RentLingo,1
Two BR 5400 Cascade Way,1.0,2.0,1900,85.281,Buena Park,CA,33.8569,-118.0019,RentLingo,0
Two BR 19511 NE Halsey Street,1.0,2.0,1295,85.281,Gresham,OR,45.4913,-122.4185,RentLingo,0
One BR 4231 Sw Emland Dr,1.0,1.0,655,85.281,Topeka,KS,39.0375,-95.7052,RentLingo,1
Two BR 2275 Grove Way,1.5,2.0,2495,85.374,Castro Valley,CA,37.7184,-122.0656,RentLingo,0
One BR Apartment - As one of the most luxurious communities in Princeton.,1.0,1.0,2025,85.374,Princeton,NJ,40.3663,-74.6688,RentDigs.com,0
"Attractive Two BR, Two BA. Covered parking!",2.0,2.0,1890,85.374,Bellevue,WA,47.6124,-122.1427,RentDigs.com,1
Lynnwood - convenient location.,2.0,2.0,1805,85.374,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1
Las Vegas Value!,2.0,2.0,1289,85.374,Las Vegas,NV,36.142,-115.2247,RentDigs.com,1
One BR 1321 Lake Drive West,1.0,1.0,1250,85.374,Chanhassen,MN,44.8525,-93.5502,RentLingo,0
Two BR 2409 10th Avenue,1.0,2.0,1200,85.374,South Milwaukee,WI,42.9115,-87.8656,RentLingo,0
"Three BR, One BA ranch in Springfield Township is now ready. Pet OK!",1.0,3.0,830,85.374,Cincinnati,OH,39.2431,-84.5394,RentDigs.com,0
Two BR 4901 S. MacArthur Lane & 1201 E. 57th Street,1.0,2.0,750,85.374,Sioux Falls,SD,43.5329,-96.7265,RentLingo,0
One BR 817 W 5th St,1.0,1.0,1920,85.467,Austin,TX,30.3054,-97.7497,RentLingo,1
"Apartment in quiet area, spacious with big kitchen",1.0,2.0,1110,85.467,Reisterstown,MD,39.4642,-76.8115,RentDigs.com,1
One BR 1100 STERLING DR,1.0,1.0,2700,85.56,Franklin Lakes,NJ,41.0091,-74.2081,RentLingo,0
"Apartment in quiet area, spacious with big kitchen",1.0,2.0,2065,85.56,Cypress,CA,33.8154,-118.037,RentDigs.com,0
"Two BR Lockside 3210, 3222 NW 54th Street",1.0,2.0,2050,85.56,Seattle,WA,47.616,-122.3275,RentLingo,0
Apartment in great location,1.0,1.0,1810,85.56,Greenbelt,MD,38.9974,-76.8818,RentDigs.com,1
THE LIFESTYLE YOU DESERVE. Pet OK!,1.0,1.0,1649,85.56,Elizabeth,NJ,40.6623,-74.2087,RentDigs.com,1
Welcome to eaves Lawrenceville.,1.0,2.0,1630,85.56,Lawrence,NJ,40.2659,-74.6959,RentDigs.com,1
Welcome to eaves Lawrenceville.,1.0,2.0,1586,85.56,Lawrence,NJ,40.2659,-74.6959,RentDigs.com,1
LEED Gold & ENERGY STAR certified community.,1.0,1.0,1556,85.56,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,1
Two BR 4229 N 17th St,2.0,2.0,1495,85.56,Phoenix,AZ,33.5178,-112.0848,RentLingo,0
Two BR 2124 Ne 19th St,1.0,2.0,1245,85.56,Gresham,OR,45.4913,-122.4185,RentLingo,1
Apartment in prime location,1.0,2.0,1195,85.56,Fort Collins,CO,40.5422,-105.1137,RentDigs.com,1
"Apartment in quiet area, spacious with big kitchen",1.0,1.0,1094,85.56,Lawrenceville,GA,33.9222,-84.0725,RentDigs.com,1
One Spacious BR in Marietta,1.5,1.0,1067,85.56,Marietta,GA,33.9683,-84.4394,RentDigs.com,1
Two BR 3602 S 900 E or 889 Colony South,1.0,2.0,950,85.56,Salt Lake City,UT,40.7061,-111.9048,RentLingo,0
1 BR Apartment in Quiet Building - Hickory. Washer/Dryer Hookups!,1.0,1.0,922,85.56,Hickory,NC,35.7193,-81.3418,ListedBuy,1
2 BR In Richland County,2.0,2.0,910,85.56,Columbia,SC,33.9901,-80.9964,RealRentals,1
One BR 6700 S Santa Rosa Pl Apartment 6,1.0,1.0,895,85.56,Sioux Falls,SD,43.5329,-96.7265,RentLingo,0
Two BR 3900 S Carnegie Cir,1.0,2.0,835,85.56,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1
One BR 100 Bryn Mawr Court,1.0,1.0,826,85.56,Pittsburgh,PA,40.4448,-79.9725,RentLingo,0
Two BR 2601 S Kiwanis Ave,1.0,2.0,825,85.56,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1
Two BR 700 Westminster Dr.,1.0,2.0,1565,85.653,Franklin,TN,35.9393,-86.8716,RentLingo,0
Two BR 6501 Mcardle Rd,2.0,2.0,1430,85.653,Corpus Christi,TX,27.7332,-97.4058,RentLingo,1
Two BR 88 Hammond Street,1.0,2.0,2800,85.746,Boston,MA,42.328,-71.071,RentLingo,1
"Spacious One BR, One BA",1.0,1.0,1580,85.746,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1
One BR 46 Avonwood Rd,1.0,1.0,1464,85.746,Avon,CT,41.7922,-72.8576,RentLingo,1
Two BR 1660 Bay Street,1.0,2.0,4795,85.839,San Francisco,CA,37.7599,-122.4379,RentLingo,0
Studio apartment 513 Ne 21st Court #120,1.0,2.0,1895,85.839,Fort Lauderdale,FL,26.1343,-80.233,RentLingo,1
Two BR 6602 Beadnell Way #24,2.0,2.0,1850,85.839,San Diego,CA,32.7876,-117.1265,RentLingo,0
One BR 2 West Ave,1.0,1.0,1713,85.839,Saratoga Springs,NY,43.0791,-73.7766,RentLingo,0
"Average Rent $1,475 a month - That's a STEAL!",2.0,2.0,1475,85.839,Federal Way,WA,47.3099,-122.3139,RentDigs.com,1
Apartment in prime location,1.0,1.0,1953,85.932,Bothell,WA,47.8441,-122.1991,RentDigs.com,1
Two BR 700 Sw Chickadee St.,2.0,2.0,1760,85.932,Corvallis,OR,44.5716,-123.282,RentLingo,1
Two BR 1617 W Admiralty Heights Lane,2.0,2.0,1575,85.932,Bremerton,WA,47.5968,-122.7026,RentLingo,1
Two BR 925 Airport Rd,2.0,2.0,916,85.932,Waconia,MN,44.8476,-93.7899,RentLingo,1
"Bright Reynoldsburg, 2 BR, 1.50 BA for rent. Pet OK!",1.5,2.0,675,85.932,Reynoldsburg,OH,39.9621,-82.7824,ListedBuy,0
Two BR 2149 Otis Drive,1.0,2.0,2595,86.025,Alameda,CA,37.7605,-122.2522,RentLingo,1
Two BR One BA In Los Angeles CA 90046,1.0,2.0,2495,86.025,Los Angeles,CA,34.1056,-118.3668,RENTOCULAR,0
Two BR in Los Angeles CA 90046,1.0,2.0,2495,86.025,Los Angeles,CA,34.1056,-118.3668,Listanza,0
905 E 24th St A,1.0,2.0,2100,86.025,Oakland,CA,37.7931,-122.2429,GoSection8,0
Two BR 790 North Euclid Street,2.0,2.0,2020,86.025,Anaheim,CA,33.8323,-117.9079,RentLingo,0
"Bright Colorado Springs, Two BR, Two BA for rent",2.0,2.0,1476,86.025,Colorado Springs,CO,38.9577,-104.7566,RentDigs.com,1
One BR Hwy 100 & Hwy 7,1.0,1.0,1450,86.025,Saint Louis Park,MN,44.9368,-93.3605,RentLingo,1
Two BR - Our apartments boast 9-foot ceilings.,2.0,2.0,1436,86.025,Colorado Springs,CO,38.9577,-104.7566,RentDigs.com,1
Two BR 2104 University Ave,1.0,2.0,1375,86.025,Madison,WI,43.0724,-89.4003,RentLingo,0
One BR 1313 - 1319 E 9th St,1.0,1.0,1295,86.025,National City,CA,32.6691,-117.0917,RentLingo,0
Two BR 7479-7549 Pecos Street,1.0,2.0,1250,86.025,Denver,CO,39.736,-104.9819,RentLingo,0
Two BR 1216 Avenue A #123,2.0,2.0,1150,86.025,Denton,TX,33.1993,-97.1268,RentLingo,0
Two BR 3501 Normandy Lane,1.0,2.0,900,86.025,Roanoke,VA,37.2737,-79.9668,RentLingo,0
Two BR 2353 Mission Rd,2.0,2.0,895,86.025,Tallahassee,FL,30.4601,-84.2714,RentLingo,1
Beautiful Dallas Apartment for rent. Pet OK!,1.5,2.0,890,86.025,Dallas,TX,32.7693,-96.6848,RentDigs.com,1
One BR 45 W Jefferson St,1.0,1.0,889,86.025,Waterloo,IA,42.4869,-92.3426,RentLingo,1
"One BR 301-337 Temple St, 300-336 W. Church St, 206-212 Loft Ln",1.0,1.0,875,86.025,Villa Rica,GA,33.7069,-84.9334,RentLingo,0
Two BR 1143 Centre Parkway,1.5,2.0,775,86.025,Lexington,KY,38.0172,-84.4931,RentLingo,0
Beautiful Norman Apartment for rent,1.0,2.0,775,86.025,Norman,OK,35.2441,-97.4144,RentDigs.com,1
Apartment for rent in Euclid. $750/mo,1.0,2.0,750,86.025,Euclid,OH,41.6077,-81.5066,RentDigs.com,0
Apartment only for $700/mo. You Can Stop Looking Now!,1.0,2.0,700,86.025,Euclid,OH,41.6077,-81.5066,RentDigs.com,0
Two BR 8812 S Delaware Ave,1.0,2.0,679,86.025,Tulsa,OK,36.116,-95.9281,RentLingo,0
Two BR 7545 N. Winchester Avenue,1.5,2.0,1550,86.118,Chicago,IL,41.8625,-87.6825,RentLingo,0
"$1,275/mo, Apartment - convenient location.",1.0,2.0,1275,86.118,Arlington,TX,32.6548,-97.1587,RentDigs.com,1
Two BR 19830 Forest Road N,2.0,2.0,1027,86.118,Forest Lake,MN,45.2764,-92.9901,RentLingo,1
Two BR 1715 15th Street NW Unit 301,1.5,2.0,3050,86.211,Washington,DC,38.9118,-77.0132,RentLingo,0
"$1,675 / Two BR - Great Deal. MUST SEE!",2.0,2.0,1675,86.211,Flanders,NJ,40.8511,-74.7078,RentDigs.com,1
Apartment in great location,2.0,2.0,1490,86.211,Flanders,NJ,40.8511,-74.7078,RentDigs.com,1
Outstanding Opportunity To Live At The Flanders City Club. Single Car Garage!,2.0,2.0,1475,86.211,Flanders,NJ,40.8511,-74.7078,RentDigs.com,1
Glen Burnie - superb Apartment nearby fine dining,1.5,2.0,1445,86.211,Glen Burnie,MD,39.1627,-76.6354,RentDigs.com,1
Apartment in prime location,1.5,2.0,1440,86.211,Glen Burnie,MD,39.1627,-76.6354,RentDigs.com,1
One BR Apartment - Situated just northwest of Greensboro.,1.0,1.0,850,86.211,Greensboro,NC,36.0909,-79.9272,RentDigs.com,1
"Apartment in quiet area, spacious with big kitchen. Single Car Garage!",1.0,1.0,1192,86.304,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,1
"Apartment, 928 sq. ft. Dayton - come and see this one. Offstreet parking!",2.0,2.0,1020,86.304,Dayton,OH,39.6379,-84.1686,RentDigs.com,1
Pet Friendly 2+2 Apartment in Montclair. Pet OK!,2.0,2.0,2770,86.397,Montclair,NJ,40.8206,-74.2133,RentDigs.com,1
Two BR Apartment - DescriptionNew Community in Lyndhurst. Covered parking!,2.0,2.0,2375,86.397,Lyndhurst,NJ,40.8084,-74.1224,RentDigs.com,1
One BR 101 Campbell Blvd.,1.5,1.0,1435,86.397,Manahawkin,NJ,39.7016,-74.2557,RentLingo,0
Two BR 155 South Angelina Drive,2.0,2.0,2010,86.49,Placentia,CA,33.8726,-117.8546,RentLingo,0
Studio apartment 5202 Washington St,1.0,2.0,1700,86.49,Downers Grove,IL,41.78,-88.0222,RentLingo,0
One BR 17803 La Cantera,2.0,1.0,1424,86.49,San Antonio,TX,29.4624,-98.5253,RentLingo,0
Two BR 736 W. Collins,1.5,2.0,1275,86.49,Denton,TX,33.1993,-97.1268,RentLingo,0
Two BR 117 Alder Ave SE,1.5,2.0,1200,86.49,Fort Walton Beach,FL,30.4348,-86.6208,RentLingo,0
Two BR 125 N. 18th Street,2.0,2.0,1150,86.49,Phoenix,AZ,33.5178,-112.0848,RentLingo,0
Virginia Beach Luxurious 2 + 1,1.0,2.0,1144,86.49,Virginia Beach,VA,36.8379,-76.0939,RentDigs.com,1
Burlington County's Premium Community.,1.0,1.0,1115,86.49,Willingboro,NJ,40.0275,-74.8831,RentDigs.com,1
Two BR 295 Arcadia,1.0,2.0,1100,86.49,Columbus,OH,39.9974,-82.9829,RentLingo,0
Apartment in prime location,2.0,2.0,1100,86.49,Henrico,VA,37.6249,-77.4948,RentDigs.com,1
Two BR 46860 Hilton Drive,1.0,2.0,1072,86.49,Lexington Park,MD,38.2722,-76.4664,RentLingo,1
Two BR 700 North Main Street #K6,2.0,2.0,1035,86.49,Washington,UT,37.1329,-113.5097,RentLingo,0
Two BR 3750 Garden View Drive,2.0,2.0,1000,86.49,Grand Forks,ND,47.9179,-97.0658,RentLingo,1
Lease Spacious 2+2. Approx 930 sf of Living Space!,2.0,2.0,965,86.49,Durham,NC,36.0514,-78.8807,RentDigs.com,1
Two BR Parkview Manor Apartments,1.0,2.0,895,86.49,Lebanon,OR,44.5306,-122.8713,RentLingo,0
617 Union Ave,1.5,2.0,668,86.49,Bakersfield,CA,35.3169,-118.9749,GoSection8,1
Two BR 2413 N. Neil St.,1.0,2.0,624,86.49,Champaign,IL,40.1145,-88.2723,RentLingo,1
Two BR 1501 Old Main St,1.0,2.0,610,86.49,Newton,KS,38.0477,-97.3476,RentLingo,1
Two BR 2115 Hyde Street,1.0,2.0,6500,86.583,San Francisco,CA,37.7599,-122.4379,RentLingo,0
One BR 2810 Manchaca Rd,1.0,1.0,1740,86.583,Austin,TX,30.3054,-97.7497,RentLingo,0
One BR 15 Abbey Lane,1.0,1.0,1670,86.583,Danbury,CT,41.4029,-73.4637,RentLingo,1
Two BR 680 6th Ave Ne,2.0,2.0,1418,86.583,Tuscaloosa,AL,33.1932,-87.5349,RentLingo,1
Two BR 140 N. Hyland,2.0,2.0,1225,86.583,Ames,IA,42.0259,-93.6516,RentLingo,0
"Charming One BR, One BA. Single Car Garage!",1.0,1.0,1085,86.583,Lawrenceville,GA,34.0072,-84.0034,RentDigs.com,1
932 sq. ft. \ Two BR \ Apartment - ready to move in.,2.0,2.0,1965,86.676,Maple Valley,WA,47.3949,-122.0287,RentDigs.com,1
The Best of the Best in the City of Maple Valley! Save Big!,2.0,2.0,1965,86.676,Maple Valley,WA,47.3949,-122.0287,RentDigs.com,1
Two BR - 932 sq. ft. - in a great area.,2.0,2.0,1915,86.676,Maple Valley,WA,47.3949,-122.0287,RentDigs.com,1
This Apartment is a must see!,1.5,2.0,1586,86.676,Glen Burnie,MD,39.1627,-76.6354,RentDigs.com,1
Two BR 17716 Bothell-everett Hwy,2.0,2.0,1438,86.676,Bothell,WA,47.7974,-122.2037,RentLingo,1
Two BR 12810-12850 SE Sherman Street,1.5,2.0,1295,86.676,Portland,OR,45.5091,-122.6449,RentLingo,0
"One BR 10047 Main St., Apartment 408",1.5,1.0,2600,86.769,Bellevue,WA,47.5988,-122.1507,RentLingo,0
Two BR 3435-3441 SE Alder Street,1.0,2.0,2195,86.769,Portland,OR,45.5091,-122.6449,RentLingo,0
Two Spacious BR in Millersville. Pet OK!,1.0,2.0,1527,86.769,Millersville,MD,39.0956,-76.6212,RentDigs.com,1
Three BR 1321 NE 37th,1.0,3.0,895,86.769,Oklahoma City,OK,35.471,-97.5299,RentLingo,0
Apartment in move in condition in Dayton,1.0,3.0,785,86.769,Dayton,OH,39.8456,-84.1117,RentDigs.com,0
One BR Apartment in Dayton. Pet OK!,1.0,1.0,695,86.769,Dayton,OH,39.8456,-84.1117,RentDigs.com,0
Two BR 1652 Cesario Dr,1.5,2.0,1495,86.862,Hampshire,IL,42.1165,-88.5022,RentLingo,0
Two BR Apartment - A massive resort-style pool.,2.0,2.0,1180,86.862,Virginia Beach,VA,36.8379,-76.0939,RentDigs.com,1
Euless Luxurious 2 + 2,2.0,2.0,807,86.862,Euless,TX,32.8255,-97.1039,RentDigs.com,1
Unit 202 Two BR/Two BA . Parking Available!,2.0,2.0,2250,86.955,West New York,NJ,40.789,-74.0122,RentDigs.com,1
One BR in Dallas TX 75201,1.0,1.0,1714,86.955,Dallas,TX,32.787,-96.7983,Listanza,1
935 sq. ft. - ready to move in.,1.0,2.0,1455,86.955,Kent,WA,47.3866,-122.2109,RentDigs.com,1
Prominence Apartments Two BR Luxury Apartment Homes,1.0,2.0,1450,86.955,Fort Washington,MD,38.7555,-76.9825,RentDigs.com,1
Fort Washington Value!,1.0,2.0,1420,86.955,Fort Washington,MD,38.7555,-76.9825,RentDigs.com,1
"Baltimore, 935 sq. ft. $1,335/mo - must see to believe. Parking Available!",2.0,1.0,1335,86.955,Baltimore,MD,39.2946,-76.6235,RentDigs.com,0
"Amenities Brooke Apartments in Cockeysville, MD. Pet OK!",1.5,2.0,1315,86.955,Towson,MD,39.4915,-76.6609,RentDigs.com,1
Stow \ Apartment - in a great area. Pet OK!,2.0,2.0,1173,86.955,Stow,OH,41.1735,-81.4497,RentDigs.com,1
Two BR 9577 White Oak Lane,2.0,2.0,999,86.955,Johnston,IA,41.6828,-93.7077,RentLingo,0
Two BR Apartment in Cincinnati. Pet OK!,2.0,2.0,985,86.955,Cincinnati,OH,39.2858,-84.522,RentDigs.com,1
This Apartment is a must see. $900/mo,1.0,2.0,900,86.955,Beachwood,OH,41.4712,-81.5155,RentDigs.com,1
One BR 720 Valley View Drive,1.0,1.0,850,86.955,Council Bluffs,IA,41.26,-95.8358,RentLingo,1
Two BR 3805 2nd Street NE,1.0,2.0,835,86.955,Minot,ND,48.2469,-101.3017,RentLingo,0
Two BR 912 Willow Creek Place,2.0,2.0,811,86.955,Sioux Falls,SD,43.5329,-96.7265,RentLingo,0
Three BR 2345 Florence St,2.0,3.0,2050,87.048,Aurora,CO,39.6828,-104.8078,RentLingo,0
"Two BR - Avaya Trails is an apartment community nestled in Renton, WA.",2.0,2.0,1833,87.048,Renton,WA,47.4608,-122.2095,RentDigs.com,1
One BR 2106 Boll St Unit 936,1.0,1.0,1676,87.048,Dallas,TX,32.8212,-96.7853,RentLingo,0
Three BR 608 E Chalmers,1.0,3.0,1599,87.048,Champaign,IL,40.1145,-88.2723,RentLingo,1
Two BR 735 NW 29th St,1.5,2.0,1450,87.048,Corvallis,OR,44.5716,-123.282,RentLingo,0
Three BR 1001 S. 19th St.,1.0,3.0,945,87.048,Grand Forks,ND,47.9179,-97.0658,RentLingo,0
Three BR 1940 W Madison,1.0,3.0,850,87.048,Kokomo,IN,40.4738,-86.1409,RentLingo,0
650 N Wilcox Dr,2.0,2.0,645,87.048,Kingsport,TN,36.5311,-82.5209,ListedBuy,0
Two BR Apartment - Welcome to Center a brand-new. Pet OK!,1.0,2.0,1605,87.141,Brighton,CO,39.9608,-104.8195,RentDigs.com,0
"Great Central Location One BR, One BA",1.0,1.0,1528,87.141,Denver,CO,39.644,-104.9026,RentDigs.com,1
Prominence Apartments Two BR Luxury Apartment Homes,2.0,2.0,1267,87.141,Bedford,TX,32.8525,-97.1399,RentDigs.com,1
"Two BR, One BA - convenient location.",1.0,2.0,1135,87.141,Tipp City,OH,39.9513,-84.1778,RentDigs.com,1
"Bright Monroeville, Two BR, One BA for rent",1.0,2.0,995,87.141,Monroeville,PA,40.4261,-79.7631,RentDigs.com,1
Two BR 1509 1517 E. 57th Street,1.0,2.0,1600,87.234,Chicago,IL,41.8625,-87.6825,RentLingo,1
One BR 839 STATE STREET,2.0,1.0,1595,87.234,Bellingham,WA,48.7871,-122.4437,RentLingo,0
Two BR OLP 5264 NE 121st Avenue,2.0,2.0,1485,87.234,Vancouver,WA,45.661,-122.5489,RentLingo,0
This Apartment is a must see!,2.0,2.0,1255,87.234,Bedford,TX,32.8525,-97.1399,RentDigs.com,1
Two BR 8655 Datapoint Dr #403,2.0,2.0,1050,87.234,San Antonio,TX,29.4624,-98.5253,RentLingo,0
"Apartment only for $1,997/mo. You Can Stop Looking Now. Pet OK!",1.0,1.0,1997,87.327,Stoughton,MA,42.1246,-71.1089,RentDigs.com,1
One BR 6362 Collins Avenue,1.5,1.0,1900,87.327,Miami Beach,FL,25.8275,-80.1842,RentLingo,0
One BR 1200 Post Oak Blvd,1.0,1.0,1889,87.327,Houston,TX,29.7714,-95.4343,RentLingo,1
Two BR - Spoil yourself in a newly renovated apartment home. Pet OK!,2.0,2.0,1670,87.327,Plainsboro,NJ,40.3346,-74.5794,RentDigs.com,1
Over 939 sf in Dallas,1.0,1.0,1558,87.327,Dallas,TX,32.7826,-96.777,RentDigs.com,1
Two BR - Spoil yourself in a newly renovated apartment home.,2.0,2.0,1545,87.327,Plainsboro,NJ,40.3346,-74.5794,RentDigs.com,1
Apartment in great location,2.0,2.0,1390,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Apartment in quiet area, spacious with big kitchen",2.0,2.0,1390,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Norman, Two BR, Two BA for rent",2.0,2.0,1390,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Apartment only for $1,370/mo. You Can Stop Looking Now!",2.0,2.0,1370,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Apartment only for $1,370/mo. You Can Stop Looking Now!",2.0,2.0,1370,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Great Central Location Two BR, Two BA. Washer/Dryer Hookups!",2.0,2.0,1370,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
Two BA - Norman - come and see this one.,2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
Apartment in prime location,2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Gorgeous Norman, Two BR, Two BA",2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Norman, prime location Two BR, Apartment",2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
Two BR Apartment - Large & Bright,2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Norman, Two BR, Two BA for rent. Washer/Dryer Hookups!",2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
Two BR Apartment - Large & Bright. Single Car Garage!,2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Norman, Two BR, Two BA for rent",2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
"Bright Norman, Two BR, Two BA for rent",2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
Two BR Apartment - Large & Bright,2.0,2.0,1350,87.327,Norman,OK,35.2505,-97.4596,RentDigs.com,1
One BR 8450 Gate Pkwy West,1.0,1.0,1186,87.327,Jacksonville,FL,30.2989,-81.6324,RentLingo,1
1607 Lola Ave 59,1.0,2.0,783,87.327,Lubbock,TX,33.56,-101.8904,ListedBuy,0
Three BR 15 Coyne Ct,1.0,3.0,1895,87.42,Madison,WI,43.0724,-89.4003,RentLingo,0
Two BR 701 Fairway Drive,2.0,2.0,1832,87.42,Oxford,NC,36.3086,-78.5906,RentLingo,1
One BR 2801 Park Center Dr,1.0,1.0,1685,87.42,Alexandria,VA,38.7999,-77.1072,RentLingo,1
One BR 7301 W. Ohio Ave,1.0,1.0,1489,87.42,Lakewood,CO,39.6894,-105.1119,RentLingo,1
"Apartment - $1,398/mo - ready to move in.",2.0,2.0,1398,87.42,Denver,CO,39.7883,-104.8265,RentDigs.com,1
Two BR 13050 West Cedar Drive,2.0,2.0,1325,87.42,Lakewood,CO,39.6894,-105.1119,RentLingo,0
This Apartment is a must see. Carport parking!,1.5,2.0,1265,87.42,Denver,CO,39.6821,-104.8846,RentDigs.com,1
Two BR The Dynasty,2.0,2.0,1190,87.42,Washington Township,MI,42.7449,-83.0073,RentLingo,0
"$1,135/mo - 940 sq. ft. - Virginia Beach - come and see this one.",1.0,2.0,1135,87.42,Virginia Beach,VA,36.8344,-76.0258,RentDigs.com,0
Super Cute! Apartment for Rent. Single Car Garage!,1.0,2.0,968,87.42,Cleveland,OH,41.4983,-81.6437,RentDigs.com,0
Cleveland - superb Apartment nearby fine dining. Pet OK!,1.0,2.0,932,87.42,Cleveland,OH,41.4983,-81.6437,RentDigs.com,0
"Two BR Apartment - located minutes from I-85, 29.",1.5,2.0,922,87.42,Bostic,NC,35.4571,-81.8035,RentDigs.com,1
Two BR Apartment in Cincinnati. $795/mo,1.0,2.0,795,87.42,Cincinnati,OH,39.1585,-84.5946,RentDigs.com,1
Toledo Value!,2.0,2.0,659,87.42,Toledo,OH,41.6307,-83.5779,RentDigs.com,1
Two BR 1914 S. 20th St.,1.0,2.0,625,87.42,Grand Forks,ND,47.9179,-97.0658,RentLingo,0
Two BR 5452 5466 S. Ellis Avenue,1.0,2.0,1755,87.513,Chicago,IL,41.8625,-87.6825,RentLingo,1
One BR 5601 Coffee Road,1.0,1.0,1415,87.513,Bakersfield,CA,35.3753,-119.0319,RentLingo,0
Studio apartment 1818 L Street.,1.0,0.0,2400,87.606,Sacramento,CA,38.5587,-121.432,RentLingo,0
Two BR Apartment in Owings Mills. Single Car Garage!,1.0,2.0,1495,87.606,Owings Mills,MD,39.4276,-76.7727,RentDigs.com,1
"Bright Roswell, Two BR, Two BA for rent",2.0,2.0,1216,87.606,Roswell,GA,34.025,-84.3128,RentDigs.com,1
Outstanding Opportunity To Live At The Dallas City Club. Washer/Dryer Hookups!,2.0,2.0,1190,87.606,Dallas,TX,32.9108,-96.7321,RentDigs.com,1
Miamisburg Value!,1.0,1.0,1115,87.606,Miamisburg,OH,39.6309,-84.2621,RentDigs.com,1
One BR 4280 S. Ravinia Dr.,1.0,1.0,1075,87.606,Greenfield,WI,42.9644,-87.9868,RentLingo,1
Beautiful Colorado Springs Apartment for rent. $964/mo,2.0,2.0,964,87.606,Colorado Springs,CO,38.8021,-104.7105,RentDigs.com,1
One BR 1201 N Francis Ave,1.0,1.0,1367,87.699,Oklahoma City,OK,35.471,-97.5299,RentLingo,0
